year,stock_code,company_name,industry,industry_code,revenue,receivables,gross_profit,operating_income,total_assets,current_assets,ppe,total_liabilities,net_income,operating_cash_flow,matched_accounts,missing_optional_accounts
2022,008470,부스타,Manufacturing,25130.0,91869520499.0,11840475654.0,9833374508.0,-3307478717.0,96234087568.0,59115485095.0,9785509640.0,17520833026.0,-1235995462.0,-608032633.0,,
2023,008470,부스타,Manufacturing,25130.0,101060228361.0,14082589539.0,15498966564.0,1540087069.0,94386509294.0,60530327592.0,10607782679.0,17030987718.0,1448541830.0,-1896894419.0,,
2024,008470,부스타,Manufacturing,25130.0,106182807740.0,17263174772.0,14293588086.0,231513742.0,105007314176.0,62560769682.0,13877449245.0,26379685572.0,1690244491.0,4475555035.0,,
2019,008490,서흥,Manufacturing,2049.0,460728389318.0,83682894883.0,91368014574.0,47404022867.0,708861042205.0,264590901712.0,391981387615.0,379866417065.0,37366003811.0,22115561779.0,,
2020,008490,서흥,Manufacturing,2049.0,553012153653.0,81017999756.0,120963404792.0,74317231751.0,765989775630.0,314069599558.0,404301758152.0,389007505638.0,59261938767.0,46093480955.0,,
2021,008490,서흥,Manufacturing,2049.0,596733152009.0,90822880319.0,126233395231.0,69603625435.0,809954854056.0,318602620368.0,411920527747.0,380086403113.0,59295136504.0,66850062699.0,,
2022,008490,서흥,Manufacturing,2049.0,634966079026.0,87231822385.0,137278329989.0,61977343251.0,926418535898.0,399896261499.0,427930144598.0,456694418262.0,40596746960.0,52908805251.0,,
2023,008490,서흥,Manufacturing,2049.0,594567151213.0,97071934891.0,101618521629.0,42994972090.0,993737055884.0,431159543682.0,444515566379.0,516668522058.0,8884952964.0,10488734043.0,,
2024,008490,서흥,Manufacturing,2049.0,653264494420.0,104305575687.0,103234024487.0,33843445254.0,1017698965497.0,449583166661.0,456906248546.0,509924601861.0,21552927392.0,56161526434.0,,
2019,008500,일정실업,Manufacturing,133.0,39790277219.0,13535544630.0,-6919291426.0,-16332932442.0,60518947241.0,31532799001.0,23292971920.0,30985290305.0,-13601284695.0,-10662660435.0,,
2020,008500,일정실업,Manufacturing,133.0,31330330167.0,10755086901.0,-2130331254.0,-7342535939.0,46768525308.0,22812972490.0,21827096997.0,21246512013.0,-4221169632.0,348853258.0,,
2021,008500,일정실업,Manufacturing,133.0,30523125956.0,5343670099.0,-2273791727.0,-8424305904.0,34576439514.0,14253289985.0,17842179110.0,22455076379.0,-8376533427.0,-4175614891.0,,
2022,008500,일정실업,Manufacturing,133.0,31654086485.0,6396043749.0,-901936845.0,-7417555829.0,33565988545.0,13706267664.0,15755667200.0,28081176175.0,-6892685021.0,-7715993783.0,,
2023,008500,일정실업,Manufacturing,133.0,32579518556.0,6275089385.0,3809735150.0,-1492869358.0,31049304763.0,12149038724.0,14989431160.0,28010993903.0,-2255979770.0,95944279.0,,
2024,008500,일정실업,Manufacturing,133.0,43503261671.0,6912485346.0,7629485963.0,3324413521.0,33094013588.0,13898975472.0,15420129373.0,27019481325.0,3412124664.0,1704031303.0,,
2019,008600,윌비스,Wholesale/Retail,46413.0,269623315685.0,35140823156.0,27551400952.0,-19744323412.0,281045531513.0,165815106594.0,43624348959.0,179191426659.0,-36493420169.0,23526992171.0,,
2020,008600,윌비스,Wholesale/Retail,46413.0,239612065664.0,49377851061.0,44711319840.0,2385302936.0,284787599903.0,180164927550.0,38971815495.0,185657188601.0,-2449013445.0,-5933774029.0,,
2021,008600,윌비스,Wholesale/Retail,46413.0,276483060881.0,44545292028.0,49468472376.0,4388624769.0,288026485577.0,195621162114.0,37656451504.0,183381461941.0,-14579095509.0,23472895409.0,,
2022,008600,윌비스,Wholesale/Retail,46413.0,254858078450.0,41288884323.0,43046184345.0,193461668.0,270394721804.0,191591300133.0,35059609171.0,172118972213.0,-9325313244.0,-6716093221.0,,
2023,008600,윌비스,Wholesale/Retail,46413.0,216118598980.0,46353646656.0,32506996714.0,-4182783563.0,302851731273.0,196177066792.0,60616406449.0,195506006150.0,-15449994718.0,5383575910.0,,
2024,008600,윌비스,Wholesale/Retail,46413.0,217377268077.0,47425241923.0,23933649332.0,-12537683908.0,294579163963.0,197175081516.0,54286968112.0,208000513628.0,-27416248342.0,4660129554.0,,
2019,008700,아남전자,Manufacturing,265.0,208701337.0,42906711.0,21052762.0,2681242.0,126550886.0,,36516884.0,76708629.0,376624.0,18249701.0,,
2020,008700,아남전자,Manufacturing,265.0,224352656.0,67183866.0,25472435.0,5891295.0,177178532.0,,32187824.0,122773378.0,4509728.0,-6480467.0,,
2021,008700,아남전자,Manufacturing,265.0,314437329.0,77741093.0,35247030.0,13225147.0,229403319.0,,31671623.0,163294748.0,11607606.0,-24696663.0,,
2022,008700,아남전자,Manufacturing,265.0,371831316.0,79332872.0,37200962.0,15981588.0,213647673.0,,36953184.0,136362680.0,10753237.0,25987798.0,,
2023,008700,아남전자,Manufacturing,265.0,255594471.0,65666465.0,26707824.0,7179111.0,164226601.0,116699764.0,38022160.0,81581166.0,5408820.0,45667358.0,,
2024,008700,아남전자,Manufacturing,265.0,189473465.0,46021945.0,25066965.0,7256370.0,148788013.0,104666521.0,35865706.0,59624589.0,6946614.0,30264810.0,,
2019,008730,율촌화학,Manufacturing,22231.0,506617380665.0,125194107347.0,66692205406.0,25843126782.0,606491433930.0,208445036972.0,371296772276.0,264507839337.0,18212447578.0,39458633226.0,,
2020,008730,율촌화학,Manufacturing,22231.0,520654569706.0,123925834782.0,70141688374.0,26719627349.0,613344958708.0,219412627855.0,374187591093.0,265701496981.0,20177727841.0,58398673434.0,,
2021,008730,율촌화학,Manufacturing,22231.0,538734197699.0,121860194410.0,53119902968.0,11020409544.0,666716497526.0,269087937117.0,377407279430.0,320650272517.0,8452589713.0,33879956325.0,,
2022,008730,율촌화학,Manufacturing,22231.0,508944089593.0,113400941784.0,40025371993.0,-4622788865.0,653136152620.0,237341571056.0,382062790351.0,319324397285.0,-4149066546.0,15383167359.0,,
2023,008730,율촌화학,Manufacturing,22231.0,414490610375.0,113513472747.0,19380773359.0,-16200386104.0,678951066652.0,260351010078.0,394986174213.0,372689000671.0,-19085174206.0,9983612710.0,,
2024,008730,율촌화학,Manufacturing,22231.0,457078095305.0,111466756797.0,24278722220.0,-18354577060.0,655469570993.0,215983446615.0,411572743791.0,364539143448.0,-8530216577.0,8339225924.0,,
2019,008800,행남사,Manufacturing,108.0,7686833425.0,1308425102.0,760929913.0,-4509218038.0,44161246328.0,13459054618.0,18566815442.0,13526747215.0,-36068961739.0,-10356853205.0,,
2020,008800,행남사,Manufacturing,108.0,8087513636.0,1528267457.0,1738120328.0,-2933185429.0,31997622329.0,8297427673.0,13591026951.0,12828872302.0,-4336539074.0,1913528892.0,,
2021,008800,행남사,Manufacturing,108.0,9988122777.0,679013972.0,1912640135.0,-536383728.0,25151465891.0,3482015987.0,13849382330.0,9915622949.0,-1973720118.0,-1276512661.0,,
2022,008800,행남사,Manufacturing,108.0,10793362681.0,499674338.0,1962484569.0,-896795629.0,24831117987.0,2428020157.0,13726345881.0,11024911183.0,-1516808516.0,-2005319512.0,,
2023,008800,행남사,Manufacturing,108.0,7412612187.0,366675966.0,1421901326.0,-1104358486.0,20643917641.0,2038688225.0,11741559831.0,7986843376.0,-1415091308.0,-1506204507.0,,
2024,008800,행남사,Manufacturing,108.0,7300425499.0,319284057.0,1750701944.0,-1694164184.0,19060421472.0,1589781284.0,6072108568.0,7772676974.0,-1555011988.0,-424053312.0,,
2019,008830,대동기어,Manufacturing,292.0,143079331522.0,32849973420.0,9458246093.0,3189363934.0,182832448938.0,62940932586.0,118505967138.0,125461629632.0,-557474491.0,6145958855.0,,
2020,008830,대동기어,Manufacturing,292.0,156400903600.0,28661892462.0,12619575977.0,5006961254.0,193003849629.0,63337783384.0,127703082706.0,128187816447.0,2338605626.0,12540679018.0,,
2021,008830,대동기어,Manufacturing,292.0,202911642071.0,40697249196.0,16434191786.0,7510515285.0,215060387888.0,84820414640.0,126547323947.0,145858269406.0,4761494313.0,382087598.0,,
2022,008830,대동기어,Manufacturing,292.0,242097571788.0,62212326695.0,17767114487.0,7589541408.0,245872213648.0,114960771517.0,126485029898.0,171570935670.0,4225448425.0,1760377267.0,,
2023,008830,대동기어,Manufacturing,292.0,281237511057.0,47362418210.0,19491065121.0,8088469997.0,246206963409.0,102617669972.0,139195653315.0,159149656619.0,2771025745.0,15080876111.0,,
2024,008830,대동기어,Manufacturing,292.0,257057008425.0,42867599959.0,17251985006.0,4464399985.0,249413481258.0,102693802640.0,143693267360.0,163859772924.0,1168268540.0,5612351362.0,,
2019,008870,금비,Manufacturing,23192.0,201404467525.0,38972919872.0,43888924112.0,12430194557.0,260180107120.0,105632361497.0,128141668994.0,96636403237.0,10620898553.0,25156424171.0,,
2020,008870,금비,Manufacturing,23192.0,219258395356.0,37255423347.0,42857220905.0,6636991680.0,333972461086.0,99149137475.0,157543621481.0,176524804360.0,-3617827352.0,19474082355.0,,
2021,008870,금비,Manufacturing,23192.0,228581174447.0,35322689121.0,42728232110.0,9896690530.0,337872961433.0,92691311221.0,170360259734.0,176002340792.0,5165946247.0,31167962060.0,,
2022,008870,금비,Manufacturing,23192.0,234952392835.0,38850701474.0,29162359057.0,-6480775.0,307313894364.0,84705727453.0,173189297319.0,173724375999.0,-20527522367.0,-7857364665.0,,
2023,008870,금비,Manufacturing,23192.0,250958272033.0,49787517812.0,35820633333.0,5890125995.0,296341107251.0,96725499952.0,158030979946.0,173516666522.0,-8472664859.0,12522415110.0,,
2024,008870,금비,Manufacturing,23192.0,259456804269.0,41549807256.0,43936348009.0,12361949538.0,282769620563.0,93869968355.0,154637442105.0,157863839910.0,5970442071.0,26803691223.0,,
2019,008970,KBI동양철관,Manufacturing,2413.0,163430407587.0,39561133962.0,17533132837.0,3709292209.0,164192039257.0,79441761260.0,77679359422.0,84364295611.0,1779425684.0,-22728688852.0,,
2020,008970,KBI동양철관,Manufacturing,2413.0,173822459249.0,19171401806.0,27103021627.0,7418419627.0,153374076509.0,69456058283.0,75744203318.0,65870365715.0,7038970069.0,20265883592.0,,
2021,008970,KBI동양철관,Manufacturing,2413.0,182021205252.0,45431522589.0,11637594713.0,-3231448525.0,185998127837.0,101747355346.0,73351951542.0,101850823126.0,-3773151787.0,-32794604413.0,,
2022,008970,KBI동양철관,Manufacturing,2413.0,266171679290.0,42670574226.0,27248245329.0,7738462210.0,182494060839.0,100077879559.0,69335051374.0,94535470493.0,3971222946.0,23711319622.0,,
2023,008970,KBI동양철관,Manufacturing,2413.0,278300201937.0,61279406090.0,17099824918.0,2197941485.0,208762933559.0,132507649547.0,64186745701.0,121668094739.0,-1560103188.0,-10591388132.0,,
2024,008970,KBI동양철관,Manufacturing,2413.0,250297485190.0,36443617534.0,21574303633.0,6676989307.0,192335715993.0,108557492796.0,72182797011.0,84284314182.0,-19644237286.0,32908015764.0,,
2019,009070,케이씨티시,Transportation,49301.0,446166405761.0,62167935511.0,64597875196.0,19010561371.0,424339573527.0,99145202353.0,251886768814.0,227018310859.0,8204305326.0,31020897487.0,,
2020,009070,케이씨티시,Transportation,49301.0,488733779599.0,73938251111.0,68614521119.0,20961616726.0,441446350623.0,118347844477.0,251825199820.0,232150537128.0,13798003744.0,17905911613.0,,
2021,009070,케이씨티시,Transportation,49301.0,694737899435.0,116339156747.0,83293154553.0,29603505899.0,532345388768.0,158169180495.0,268198133676.0,303256153532.0,21324908411.0,33161531629.0,,
2022,009070,케이씨티시,Transportation,49301.0,920408668737.0,116615216820.0,100480266479.0,37534026539.0,630078626843.0,188422824354.0,301540618733.0,371680925896.0,28097629811.0,68674236172.0,,
2023,009070,케이씨티시,Transportation,49301.0,823125429680.0,118196532436.0,101224743463.0,36821207555.0,662097622202.0,199695369295.0,329207904901.0,380738631338.0,28570746258.0,59619005960.0,,
2024,009070,케이씨티시,Transportation,49301.0,882147692479.0,133510881973.0,105924956003.0,38991030847.0,762617949986.0,218072075510.0,306614927745.0,457113288707.0,27633970078.0,52080526964.0,,
2019,009140,경인전자,Manufacturing,2629.0,13310900398.0,3723490844.0,2553888445.0,-1611640664.0,56871283730.0,44909126558.0,3707021797.0,2407490833.0,243035558.0,395538778.0,,
2020,009140,경인전자,Manufacturing,2629.0,20795738469.0,7865478106.0,4886153121.0,968626905.0,57835598428.0,45470810297.0,3435088184.0,3767675908.0,1350532788.0,-2846032031.0,,
2021,009140,경인전자,Manufacturing,2629.0,27390668647.0,12537524328.0,6756813801.0,1998761089.0,65884752780.0,49553740456.0,3916922904.0,6287918773.0,3699859217.0,627247774.0,,
2022,009140,경인전자,Manufacturing,2629.0,20057915796.0,9036564311.0,5258650833.0,110384573.0,68385030301.0,54518303281.0,4013321079.0,4422682389.0,2707450221.0,5669328715.0,,
2023,009140,경인전자,Manufacturing,2629.0,21136261743.0,10696883812.0,6039159843.0,215548051.0,75127255780.0,58280426833.0,3848053319.0,4543732473.0,5784797087.0,-119948922.0,,
2024,009140,경인전자,Manufacturing,2629.0,22942422096.0,6258109523.0,5828705102.0,-1271401075.0,80869826412.0,64254027855.0,4351867619.0,4312447327.0,2560127735.0,8525358520.0,,
2019,009150,삼성전기,Manufacturing,2622.0,8040817645787.0,1095676584666.0,2050823036816.0,733968842460.0,8674248229943.0,3507524565226.0,4514510148372.0,3244151344435.0,528048551036.0,,,
2020,009150,삼성전기,Manufacturing,2622.0,8208738308011.0,995621015867.0,1939740107521.0,829130678277.0,9225498476076.0,4150302651523.0,4424362287775.0,3315102536579.0,623811177841.0,,,
2021,009150,삼성전기,Manufacturing,2622.0,9675036127726.0,1287006556417.0,2547938118744.0,1486872833804.0,9941374038447.0,4598268758747.0,4639381068128.0,3070248395636.0,915432452695.0,,,
2022,009150,삼성전기,Manufacturing,2622.0,9424551868027.0,1055693111101.0,2263146084270.0,1182835924271.0,10997170898641.0,4888318770849.0,5235280993908.0,3303686219356.0,993519182170.0,,,
2023,009150,삼성전기,Manufacturing,2622.0,8909448483915.0,1235009440897.0,1720874328919.0,639423737120.0,11657871601848.0,5208418321146.0,5603337560847.0,3627546626400.0,450482125173.0,1180360115518.0,,
2024,009150,삼성전기,Manufacturing,2622.0,10294102976435.0,1484142850415.0,1959222801014.0,735005856995.0,12792402920884.0,5891746488305.0,5933216998733.0,3776548889114.0,703215637082.0,1429819006720.0,,
2019,009160,SIMPAC,Manufacturing,24113.0,430085162178.0,58666041456.0,44780051181.0,11141318896.0,679145849664.0,289195401733.0,263608239048.0,237950364477.0,9487516197.0,37470315073.0,,
2020,009160,SIMPAC,Unclassified,,365863303046.0,53750869691.0,37677896058.0,7787378466.0,737277692318.0,353237848511.0,227992661413.0,273291527076.0,34139483966.0,-17042760911.0,,
2021,009160,SIMPAC,Unclassified,,613012779571.0,96955438887.0,159436520688.0,106401536463.0,903229593071.0,542192190447.0,221270861450.0,356567304436.0,90832862627.0,63747132643.0,,
2022,009160,SIMPAC,Unclassified,,672228713099.0,96846995339.0,175641134647.0,118946231131.0,965098438859.0,576766847975.0,241529414123.0,365415682268.0,76137343950.0,2972365312.0,,
2023,009160,SIMPAC,Unclassified,,609449638180.0,75320886528.0,62412942196.0,17502288607.0,1057913469539.0,643820010954.0,257486882564.0,475335057777.0,-6463853637.0,64061408076.0,,
2024,009160,SIMPAC,Unclassified,,785061758000.0,124139660000.0,75444476000.0,24452879000.0,1079604688000.0,584417406000.0,324320416000.0,474348566000.0,27454726000.0,-20757668000.0,,
2019,009180,한솔로지스틱스,Transportation,5299.0,460730203265.0,72813825430.0,37777464685.0,9519510274.0,166754678756.0,99133079053.0,10912785790.0,119699483929.0,5908752720.0,29306240188.0,,
2020,009180,한솔로지스틱스,Transportation,5299.0,509613333363.0,89386334976.0,42351572416.0,13076633836.0,195971591246.0,120770326151.0,12066650983.0,141321704384.0,8688690534.0,38521444143.0,,
2021,009180,한솔로지스틱스,Transportation,5299.0,747044113682.0,133127131357.0,64134889751.0,30304814315.0,266627757518.0,178348726156.0,19139596161.0,188039086103.0,23492497187.0,13182381342.0,,
2022,009180,한솔로지스틱스,Transportation,5299.0,1015371889567.0,125676399818.0,78680530643.0,36349586827.0,274496248985.0,178161791687.0,14759675102.0,171990567169.0,24240799515.0,28367792414.0,,
2023,009180,한솔로지스틱스,Transportation,5299.0,726536824302.0,107094155697.0,68125467122.0,26257482894.0,245120386642.0,166823946028.0,15603892142.0,126703696180.0,18533391661.0,41978740162.0,,
2024,009180,한솔로지스틱스,Transportation,5299.0,687030962683.0,110830601880.0,55543696152.0,16777813390.0,267994725160.0,171827160123.0,15887132741.0,137874930696.0,8672221160.0,20212976281.0,,
2019,009190,대양금속,Manufacturing,24122.0,151597696430.0,23841339763.0,7468425824.0,3243351839.0,90520352112.0,60869434735.0,29392401786.0,23791778978.0,3471572697.0,3342133067.0,,
2020,009190,대양금속,Manufacturing,24122.0,140495483894.0,26105871902.0,6242702735.0,1063435357.0,116257053201.0,81315704690.0,31092006752.0,40491315586.0,-651416332.0,9205938717.0,,
2021,009190,대양금속,Manufacturing,24122.0,203423901636.0,43137091045.0,22192025806.0,15188009078.0,157542366949.0,116945913542.0,32471467271.0,57964910118.0,15243418346.0,-5352046822.0,,
2022,009190,대양금속,Manufacturing,24122.0,254967649297.0,68013252369.0,25839121240.0,13712413226.0,400877091044.0,148466664448.0,115454138867.0,226378022139.0,9266192176.0,13126903396.0,,
2023,009190,대양금속,Manufacturing,24122.0,200969628514.0,36823814857.0,6647910520.0,-2500237161.0,151056760486.0,83909792599.0,34004614494.0,53311055376.0,-38643397278.0,15232812017.0,,
2024,009190,대양금속,Manufacturing,24122.0,215563338886.0,43765166042.0,11647230261.0,1889596749.0,140278881981.0,92254990902.0,31516584925.0,49894371959.0,-15283580204.0,7993830129.0,,
2019,009200,무림페이퍼,Manufacturing,171.0,1123726499677.0,195872626520.0,154293534983.0,68821695215.0,2158547899783.0,667651706102.0,1232480786853.0,1470638050723.0,-6845806376.0,78289361241.0,,
2020,009200,무림페이퍼,Manufacturing,171.0,949654848093.0,152679136128.0,111834989985.0,27266032039.0,2194982287950.0,747558461295.0,1229371752571.0,1550132325377.0,-37848772323.0,95444755070.0,,
2021,009200,무림페이퍼,Manufacturing,171.0,1055273254820.0,214854217318.0,130020382737.0,29809655104.0,2284417094845.0,788840367278.0,1201852358088.0,1637863898251.0,409557688.0,-60852065416.0,,
2022,009200,무림페이퍼,Manufacturing,171.0,1399139266935.0,252134001011.0,210476795288.0,96311787654.0,2429133745988.0,990488504312.0,1156763024315.0,1739726817209.0,34759091251.0,41882935462.0,,
2023,009200,무림페이퍼,Manufacturing,171.0,1321885020099.0,244640525731.0,169239182027.0,67783686312.0,2392625541633.0,916395077527.0,1261601423400.0,1711139618903.0,1401909955.0,170646857668.0,,
2024,009200,무림페이퍼,Manufacturing,171.0,1384380090169.0,233409961313.0,202908304631.0,89393682541.0,2482701674586.0,921515238909.0,1343217122105.0,1757952556032.0,49346227594.0,182125110974.0,,
2019,009240,한샘,Wholesale/Retail,46431.0,1698372284996.0,95515902528.0,473521866206.0,55771809993.0,1202637976603.0,478670833491.0,491349901932.0,589338707132.0,42714881895.0,79444644445.0,,
2020,009240,한샘,Wholesale/Retail,46431.0,2067468662697.0,75584043000.0,542309365337.0,93106900590.0,1229509761188.0,520897791205.0,461253331335.0,600608098242.0,66840591853.0,193138068776.0,,
2021,009240,한샘,Wholesale/Retail,46431.0,2231220949302.0,97852738291.0,586078833048.0,69264260432.0,1246352553431.0,457545895284.0,503025022404.0,624662475163.0,57218186850.0,28444236201.0,,
2022,009240,한샘,Wholesale/Retail,46431.0,2000906065724.0,128205782532.0,439215845733.0,-21690245389.0,1099679540571.0,371956679283.0,421036769582.0,654251595301.0,-71320632594.0,-21278605775.0,,
2023,009240,한샘,Wholesale/Retail,46431.0,1966947033819.0,130603145044.0,432361575042.0,1946608852.0,1051517418790.0,367823428368.0,415425669240.0,708747064571.0,-62155231507.0,80390183205.0,,
2024,009240,한샘,Wholesale/Retail,46431.0,1908390760197.0,95897443681.0,443831358373.0,31229315756.0,1067251785665.0,512253408952.0,338274413112.0,716587845787.0,151137006442.0,48892466562.0,,
2019,009270,신원,Manufacturing,14112.0,674868343977.0,63490833230.0,176111251370.0,8962866371.0,403441080339.0,272607770165.0,103847920544.0,201853444082.0,531288030.0,30063553482.0,,
2020,009270,신원,Manufacturing,14112.0,694296869487.0,66149559227.0,148928913963.0,300342459.0,405804841335.0,273096142327.0,98684517563.0,220186805936.0,-9235264915.0,2105345849.0,,
2021,009270,신원,Manufacturing,14112.0,879417586200.0,100266301052.0,197495004701.0,21639200846.0,503617026076.0,348377783316.0,120497945664.0,292127409030.0,10515902474.0,-12011175123.0,,
2022,009270,신원,Manufacturing,14112.0,995439504318.0,90152988682.0,240955711059.0,33368554911.0,510124893723.0,332378571171.0,140015315013.0,284616541652.0,17561081263.0,40539927297.0,,
2023,009270,신원,Manufacturing,14112.0,834478141461.0,109179169570.0,225366225974.0,23429995620.0,545009762942.0,337113875576.0,168035528881.0,331223040908.0,5935016102.0,27001335398.0,,
2024,009270,신원,Manufacturing,14112.0,939536833803.0,79149939985.0,239967567501.0,25317728223.0,628902089244.0,371682719549.0,205158066036.0,402124433814.0,5648419882.0,34340975738.0,,
2019,009290,광동제약,Manufacturing,21220.0,1238254695797.0,236136526174.0,258667830689.0,41803237663.0,792776012791.0,525962736256.0,137815444887.0,345318812800.0,22655801517.0,29285287574.0,,
2020,009290,광동제약,Manufacturing,21220.0,1243769596221.0,256525957599.0,257708535759.0,46590713437.0,830643378837.0,584494494753.0,124678820535.0,328461745965.0,45601967385.0,22828703294.0,,
2021,009290,광동제약,Manufacturing,21220.0,1338181554321.0,241915657819.0,274252688215.0,44935683503.0,883845298043.0,587818346685.0,138012701218.0,356600480140.0,25540744737.0,54939860179.0,,
2022,009290,광동제약,Manufacturing,21220.0,1431545255139.0,227791064060.0,282047726613.0,38244441686.0,932023758862.0,605746753111.0,153532348230.0,384977525142.0,26700699296.0,62822034474.0,,
2023,009290,광동제약,Manufacturing,21220.0,1514454148123.0,262882470381.0,299827358113.0,42069819369.0,1078065491869.0,665424399775.0,212431590338.0,490018414361.0,39371762692.0,-11730405010.0,,
2024,009290,광동제약,Manufacturing,21220.0,1640718849226.0,317856499165.0,299297701665.0,30097355344.0,1170275148654.0,719111794531.0,249038465635.0,552007659862.0,41844893500.0,-12153334235.0,,
2019,009300,삼아제약,Manufacturing,212.0,71560150104.0,21962930725.0,43684584665.0,10396873786.0,190780877986.0,85555724673.0,40205186036.0,22631278840.0,10197257854.0,13220565518.0,,
2020,009300,삼아제약,Manufacturing,212.0,53652808949.0,15417876940.0,32369630911.0,3930494921.0,182106237487.0,93865544838.0,38681024296.0,15819447487.0,123851872.0,9407867519.0,,
2021,009300,삼아제약,Manufacturing,212.0,54666374874.0,18039470433.0,32657819148.0,6048214637.0,189171570690.0,82355042322.0,37072650490.0,17147260205.0,3391528143.0,12942695179.0,,
2022,009300,삼아제약,Manufacturing,212.0,81699539725.0,21465981457.0,50162619919.0,18253183867.0,203197944143.0,116856233344.0,35448911363.0,22580009449.0,11911612530.0,19604499573.0,,
2023,009300,삼아제약,Manufacturing,212.0,97211286212.0,22596300875.0,61624032156.0,23500211536.0,231307913073.0,117992252597.0,32390096051.0,30837700577.0,21373935570.0,20760150060.0,,
2024,009300,삼아제약,Manufacturing,212.0,95580725368.0,19060058379.0,60828471708.0,24466466167.0,248733842277.0,113088937110.0,36374271879.0,28758074694.0,22079574395.0,25247450961.0,,
2019,009310,참엔지니어링,Manufacturing,29271.0,112514202149.0,14124295651.0,27613910810.0,-13642336110.0,715417745486.0,394976610757.0,29097360107.0,636334065898.0,-16511430083.0,-3621117577.0,,
2020,009310,참엔지니어링,Manufacturing,29271.0,168672528847.0,20301592760.0,45267901714.0,7046068143.0,750575298187.0,471256282548.0,28619285346.0,663757434214.0,6827301840.0,7974082409.0,,
2021,009310,참엔지니어링,Manufacturing,29271.0,150562978171.0,15296530118.0,41906779071.0,2623050818.0,699101612738.0,426139981659.0,31670860161.0,613458318110.0,-1134326080.0,-6874216927.0,,
2022,009310,참엔지니어링,Manufacturing,29271.0,170586353989.0,13676978373.0,42329068201.0,1308108163.0,739665588573.0,490120687958.0,27620298469.0,653553594852.0,-2268336488.0,8635208644.0,,
2023,009310,참엔지니어링,Manufacturing,29271.0,76255465576.0,9758987112.0,-873658818.0,-28089930204.0,678200011160.0,458178643064.0,26802189901.0,605021126641.0,-25955114212.0,-8323899496.0,,
2024,009310,참엔지니어링,Manufacturing,29271.0,64895892513.0,8069001519.0,-12174187443.0,-35837953403.0,664305023249.0,490655932841.0,47522767007.0,594552709306.0,-24934146024.0,-11123445291.0,,
2019,009320,아진전자부품,Manufacturing,303.0,53430108688.0,16960190686.0,7857038547.0,-994614745.0,77481781151.0,30005494149.0,40048200277.0,40546449044.0,-2477989814.0,2364901286.0,,
2020,009320,아진전자부품,Manufacturing,303.0,75948847242.0,20569695974.0,8071616663.0,-996619907.0,91992449685.0,40100324593.0,45083921235.0,57068752549.0,-3625942080.0,-75373971.0,,
2021,009320,아진전자부품,Manufacturing,303.0,99183663204.0,17371942216.0,13031387743.0,1078204340.0,94393900185.0,42048289136.0,45931223911.0,59430229701.0,-40457514.0,4167235988.0,,
2022,009320,아진전자부품,Manufacturing,303.0,100501934262.0,11979178027.0,7933125421.0,-5760515771.0,91241229943.0,34389415714.0,49307865465.0,65582625898.0,-8743986978.0,5272132543.0,,
2023,009320,아진전자부품,Manufacturing,303.0,113444154855.0,14974836703.0,15149170964.0,2038286352.0,94593219371.0,36289721504.0,47287080234.0,66699434604.0,229716397.0,3631898384.0,,
2024,009320,아진전자부품,Manufacturing,303.0,143497309408.0,18712146006.0,21978874214.0,5939589951.0,102542697306.0,43711660683.0,46593556277.0,73629953427.0,919231261.0,13236920366.0,,
2019,009410,태영건설,Construction,41221.0,3924370755051.0,1177762485693.0,659640429173.0,391222215957.0,5916135643476.0,3528391047116.0,1064464437346.0,4344689189810.0,99503774891.0,35913747206.0,,
2020,009410,태영건설,Construction,41221.0,2281511661052.0,445852739250.0,421088707890.0,250925459796.0,3798270930253.0,2501226776943.0,299921827916.0,3151457432489.0,532516651110.0,950765121135.0,,
2021,009410,태영건설,Construction,41221.0,2751710633294.0,376899781230.0,364865092662.0,174547312597.0,3734783195004.0,2009714808342.0,197217645135.0,3025556021618.0,65427170222.0,556996312150.0,,
2022,009410,태영건설,Construction,41221.0,2605096732189.0,654192205539.0,258450621730.0,91547554846.0,4323308266498.0,2251456331195.0,299328007682.0,3582445702772.0,49070962250.0,-144532290586.0,,
2023,009410,태영건설,Construction,41221.0,3352921775830.0,627951861207.0,264529772409.0,-404531815195.0,4640488559862.0,2241268819819.0,191049330874.0,5080708761456.0,-1456960619972.0,-302290575812.0,,
2024,009410,태영건설,Construction,41221.0,2686174110954.0,695344371323.0,184552086393.0,20642182140.0,4323923757006.0,2195061005399.0,155075609765.0,3796724785337.0,66803953317.0,61614346825.0,,
2019,009420,한올바이오파마,Manufacturing,212.0,108452042397.0,22630236559.0,62780417417.0,17089604759.0,191383402868.0,134295046213.0,14373493239.0,50965912355.0,19174349790.0,20490918611.0,,
2020,009420,한올바이오파마,Manufacturing,212.0,88602270090.0,15728664106.0,50651038407.0,5935188193.0,220132430899.0,129364551692.0,14941021397.0,38858947934.0,19764498918.0,929290569.0,,
2021,009420,한올바이오파마,Manufacturing,212.0,101594443691.0,15554721982.0,60332612987.0,10099118837.0,198477805328.0,118814675571.0,17732952518.0,34985661619.0,8896137176.0,839871903.0,,
2022,009420,한올바이오파마,Manufacturing,212.0,109995418981.0,30709423718.0,61971290265.0,1505787596.0,213451232698.0,111788673247.0,17731242912.0,45194772072.0,251473643.0,25204350565.0,,
